ORDERNUMBER,ORDERLINENUMBER,ORDERDATE,STATUS,QUANTITYORDERED,PRICEEACH,ClientsID,PRODUCTCODE
10374,4,2020-02-02,Shipped,22,53.3,CUS10042,S18_2625
10374,5,2020-02-02,Shipped,39,135.59,CUS10042,S10_2016
10374,6,2020-02-02,Shipped,38,110.45,CUS10042,S24_1578
10375,1,2020-02-03,Shipped,33,116.87,CUS10085,S700_2466
10375,2,2020-02-03,Shipped,43,233.48,CUS10085,S24_4278
10375,3,2020-02-03,Shipped,37,171.71,CUS10085,S32_1374
10375,4,2020-02-03,Shipped,44,82.26,CUS10085,S32_4289
10375,5,2020-02-03,Shipped,49,65.8,CUS10085,S50_1341
10375,6,2020-02-03,Shipped,37,81.87,CUS10085,S700_1691
10375,7,2020-02-03,Shipped,45,76,CUS10085,S12_1099
10375,8,2020-02-03,Shipped,49,110.34,CUS10085,S50_4713
10375,9,2020-02-03,Shipped,23,106.23,CUS10085,S24_2000
10375,10,2020-02-03,Shipped,25,66.73,CUS10085,S700_2834
10375,11,2020-02-03,Shipped,44,118.38,CUS10085,S700_3167
10375,12,2020-02-03,Shipped,21,34.91,CUS10085,S10_1678
10375,13,2020-02-03,Shipped,49,78.92,CUS10085,S12_2823
10375,14,2020-02-03,Shipped,20,102.3,CUS10085,S24_2360
10375,15,2020-02-03,Shipped,41,114.68,CUS10085,S32_4485
10376,1,2020-02-08,Shipped,35,113.92,CUS10043,S12_3380
10377,1,2020-02-09,Shipped,50,103.64,CUS10044,S12_4675
10377,2,2020-02-09,Shipped,35,168.43,CUS10044,S18_1129
10377,3,2020-02-09,Shipped,39,186.27,CUS10044,S18_3232
10377,4,2020-02-09,Shipped,31,67.76,CUS10044,S18_1889
10377,5,2020-02-09,Shipped,24,67.83,CUS10044,S12_3990
10377,6,2020-02-09,Shipped,36,120.91,CUS10044,S18_1984
10378,1,2020-02-10,Shipped,40,82.46,CUS1006,S32_2206
10378,2,2020-02-10,Shipped,41,119.37,CUS1006,S24_4620
10378,3,2020-02-10,Shipped,33,53.27,CUS1006,S24_3856
10378,4,2020-02-10,Shipped,22,112,CUS1006,S18_3278
10378,5,2020-02-10,Shipped,34,42.64,CUS1006,S18_1589
10378,6,2020-02-10,Shipped,46,41.54,CUS1006,S24_3371
10378,7,2020-02-10,Shipped,41,142.85,CUS1006,S24_2972
10378,8,2020-02-10,Shipped,49,67.14,CUS1006,S18_4721
10378,9,2020-02-10,Shipped,28,164.63,CUS1006,S18_3782
10378,10,2020-02-10,Shipped,43,96.49,CUS1006,S18_3482
10379,1,2020-02-10,Shipped,27,49.3,CUS1006,S18_2248
10379,2,2020-02-10,Shipped,39,138.45,CUS1006,S18_1749
10379,3,2020-02-10,Shipped,32,124.08,CUS1006,S24_1628
10379,4,2020-02-10,Shipped,32,70.83,CUS1006,S18_3685
10379,5,2020-02-10,Shipped,29,176.8,CUS1006,S18_2870
10380,1,2020-02-16,Shipped,32,105.52,CUS1006,S18_4409
10380,2,2020-02-16,Shipped,24,189,CUS1006,S18_4933
10380,3,2020-02-16,Shipped,34,101.23,CUS1006,S24_1046
10380,4,2020-02-16,Shipped,32,70.56,CUS1006,S24_1937
10380,5,2020-02-16,Shipped,27,68.35,CUS1006,S24_2022
10380,6,2020-02-16,Shipped,36,37.5,CUS1006,S24_2766
10380,7,2020-02-16,Shipped,44,36.29,CUS1006,S24_2887
10380,8,2020-02-16,Shipped,21,47.18,CUS1006,S18_2795
10380,9,2020-02-16,Shipped,44,79.06,CUS1006,S24_3191
10380,10,2020-02-16,Shipped,40,123.29,CUS1006,S18_2325
10380,11,2020-02-16,Shipped,34,116.27,CUS1006,S24_3432
10380,12,2020-02-16,Shipped,43,95.03,CUS1006,S24_3969
10380,13,2020-02-16,Shipped,27,93.16,CUS1006,S18_1342
10382,1,2020-02-17,Shipped,39,125.4,CUS10014,S18_4600
10382,2,2020-02-17,Shipped,39,200.7,CUS10014,S18_4668
10382,3,2020-02-17,Shipped,20,132.72,CUS10014,S24_2300
10382,4,2020-02-17,Shipped,33,139.17,CUS10014,S24_4258
10382,5,2020-02-17,Shipped,25,88,CUS10014,S18_2238
10382,6,2020-02-17,Shipped,26,104.17,CUS10014,S32_1268
10382,7,2020-02-17,Shipped,50,178.71,CUS10014,S18_3320
10382,8,2020-02-17,Shipped,48,141.66,CUS10014,S32_3522
10382,9,2020-02-17,Shipped,34,54.84,CUS10014,S700_2824
10382,10,2020-02-17,Shipped,34,112.46,CUS10014,S12_1108
10382,11,2020-02-17,Shipped,37,110.05,CUS10014,S12_3148
10382,12,2020-02-17,Shipped,34,95.35,CUS10014,S12_3891
10382,13,2020-02-17,Shipped,32,66.58,CUS10014,S12_4473
10383,1,2020-02-22,Shipped,38,140.55,CUS1006,S18_4027
10383,2,2020-02-22,Shipped,22,91.76,CUS1006,S24_1444
10383,3,2020-02-22,Shipped,40,152.24,CUS1006,S24_2840
10383,4,2020-02-22,Shipped,21,93.91,CUS1006,S24_4048
10383,5,2020-02-22,Shipped,32,53.18,CUS1006,S32_2509
10383,6,2020-02-22,Shipped,47,146.15,CUS1006,S18_3232
10383,7,2020-02-22,Shipped,28,58.58,CUS1006,S18_4522
10383,8,2020-02-22,Shipped,44,36.07,CUS1006,S32_3207
10383,9,2020-02-22,Shipped,24,61.52,CUS1006,S18_3140
10383,10,2020-02-22,Shipped,38,60.06,CUS1006,S50_1514
10383,11,2020-02-22,Shipped,27,142.37,CUS1006,S18_2319
10383,12,2020-02-22,Shipped,26,128.48,CUS1006,S18_3259
10383,13,2020-02-22,Shipped,29,106.45,CUS1006,S50_1392
10385,1,2020-02-28,Shipped,25,77.34,CUS10014,S700_1138
10385,2,2020-02-28,Shipped,37,85.54,CUS10014,S24_3816
10386,1,2020-03-01,Resolved,39,55.96,CUS1006,S24_2841
10386,2,2020-03-01,Resolved,45,92.08,CUS1006,S700_3505
10386,3,2020-03-01,Resolved,30,95.48,CUS1006,S700_3962
10386,4,2020-03-01,Resolved,43,125.99,CUS1006,S72_3212
10386,5,2020-03-01,Resolved,37,93.01,CUS1006,S18_3029
10386,6,2020-03-01,Resolved,22,57.55,CUS1006,S18_3856
10386,7,2020-03-01,Resolved,25,54.57,CUS1006,S18_1662
10386,8,2020-03-01,Resolved,50,63.34,CUS1006,S24_4278
10386,9,2020-03-01,Resolved,35,63.76,CUS1006,S24_3420
10386,10,2020-03-01,Resolved,37,135.61,CUS1006,S700_2610
10386,11,2020-03-01,Resolved,33,41.71,CUS1006,S24_1785
10386,12,2020-03-01,Resolved,41,73.32,CUS1006,S24_3949
10386,13,2020-03-01,Resolved,29,85.76,CUS1006,S700_2047
10386,14,2020-03-01,Resolved,37,83.84,CUS1006,S700_2466
10386,15,2020-03-01,Resolved,44,86.4,CUS1006,S700_4002
10386,16,2020-03-01,Resolved,50,87.15,CUS1006,S72_1253
10386,17,2020-03-01,Resolved,32,94.34,CUS1006,S700_3167
10386,18,2020-03-01,Resolved,21,74.77,CUS1006,S18_2581
10387,1,2020-03-02,Shipped,44,94.9,CUS10018,S32_1374
10388,1,2020-03-03,Shipped,27,118.94,CUS10047,S50_1341
10388,2,2020-03-03,Shipped,46,218.84,CUS10047,S700_1691
10388,3,2020-03-03,Shipped,50,143.09,CUS10047,S700_2834
10388,4,2020-03-03,Shipped,42,76.36,CUS10047,S10_1678
10388,5,2020-03-03,Shipped,50,44.51,CUS10047,S10_2016
10388,6,2020-03-03,Shipped,44,135.26,CUS10047,S12_2823
10388,7,2020-03-03,Shipped,21,86.77,CUS10047,S10_4698
10388,8,2020-03-03,Shipped,35,111.97,CUS10047,S32_4289
10389,1,2020-03-03,Shipped,45,102.17,CUS10048,S24_1578
10389,2,2020-03-03,Shipped,49,81.4,CUS10048,S24_2000
10389,3,2020-03-03,Shipped,49,79.22,CUS10048,S18_1889
10389,4,2020-03-03,Shipped,26,99.04,CUS10048,S12_1099
10389,5,2020-03-03,Shipped,39,179,CUS10048,S18_2625
10389,6,2020-03-03,Shipped,25,72.38,CUS10048,S12_3380
10389,7,2020-03-03,Shipped,36,70.26,CUS10048,S12_3990
10389,8,2020-03-03,Shipped,47,111.57,CUS10048,S12_4675
10390,1,2020-03-04,Shipped,50,147.94,CUS10014,S18_3482
10390,2,2020-03-04,Shipped,36,141.11,CUS10014,S18_3782
10390,3,2020-03-04,Shipped,49,140.06,CUS10014,S18_4721
10390,4,2020-03-04,Shipped,35,65.13,CUS10014,S24_2360
10390,5,2020-03-04,Shipped,37,132.29,CUS10014,S24_2972
10390,6,2020-03-04,Shipped,46,52.84,CUS10014,S24_3371
10390,7,2020-03-04,Shipped,26,78.11,CUS10014,S18_2795
10390,8,2020-03-04,Shipped,45,150.29,CUS10014,S24_3856
10390,9,2020-03-04,Shipped,40,137.29,CUS10014,S18_3278
10390,10,2020-03-04,Shipped,30,82.42,CUS10014,S24_4620
10390,11,2020-03-04,Shipped,41,44.56,CUS10014,S32_2206
10390,12,2020-03-04,Shipped,45,48.98,CUS10014,S32_4485
10390,13,2020-03-04,Shipped,22,158.69,CUS10014,S50_4713
10390,14,2020-03-04,Shipped,36,93.77,CUS10014,S18_1129
10390,15,2020-03-04,Shipped,34,43.05,CUS10014,S18_1984
10390,16,2020-03-04,Shipped,31,98.99,CUS10014,S18_2325
10391,1,2020-03-09,Shipped,24,168.42,CUS10039,S24_2022
10391,2,2020-03-09,Shipped,35,158.54,CUS10039,S18_1342
10391,3,2020-03-09,Shipped,42,119,CUS10039,S18_1367
10391,4,2020-03-09,Shipped,24,100.69,CUS10039,S10_1949
10391,5,2020-03-09,Shipped,44,38.5,CUS10039,S18_2432
10391,6,2020-03-09,Shipped,32,45.25,CUS10039,S18_2949
10391,7,2020-03-09,Shipped,37,46.9,CUS10039,S10_4962
10391,8,2020-03-09,Shipped,33,252.87,CUS10039,S24_1937
10391,9,2020-03-09,Shipped,39,63.2,CUS10039,S12_1666
10391,10,2020-03-09,Shipped,29,85.1,CUS10039,S18_1097
10392,1,2020-03-10,Shipped,36,112.11,CUS10046,S18_3320
10392,2,2020-03-10,Shipped,29,86.92,CUS10046,S18_3136
10392,3,2020-03-10,Shipped,37,59.96,CUS10046,S18_2957
10394,1,2020-03-15,Shipped,37,172.34,CUS1006,S18_4027
10394,2,2020-03-15,Shipped,31,50.29,CUS1006,S24_1444
10394,3,2020-03-15,Shipped,36,62.77,CUS1006,S32_2509
10394,4,2020-03-15,Shipped,30,60.28,CUS1006,S32_3207
10394,5,2020-03-15,Shipped,22,152.41,CUS1006,S18_3232
10394,6,2020-03-15,Shipped,46,38.9,CUS1006,S24_2840
10394,7,2020-03-15,Shipped,37,140.75,CUS1006,S24_4048
10395,1,2020-03-17,Shipped,33,69.12,CUS10031,S12_1108
10395,2,2020-03-17,Shipped,32,105.33,CUS10031,S10_4757
10395,3,2020-03-17,Shipped,45,199.49,CUS10031,S50_1514
10395,4,2020-03-17,Shipped,46,123.76,CUS10031,S50_1392
10396,1,2020-03-23,Shipped,39,66.67,CUS10014,S700_1138
10396,2,2020-03-23,Shipped,33,159.81,CUS10014,S18_3140
10396,3,2020-03-23,Shipped,33,185.13,CUS10014,S12_3891
10396,4,2020-03-23,Shipped,24,89.75,CUS10014,S18_3259
10396,5,2020-03-23,Shipped,45,105.32,CUS10014,S18_4522
10396,6,2020-03-23,Shipped,49,116.75,CUS10014,S24_2011
10396,7,2020-03-23,Shipped,27,83.2,CUS10014,S24_3151
10396,8,2020-03-23,Shipped,37,90.57,CUS10014,S24_3816
10397,1,2020-03-28,Shipped,34,62.24,CUS10032,S72_3212
10397,2,2020-03-28,Shipped,36,105.27,CUS10032,S700_3962
10397,3,2020-03-28,Shipped,48,108.18,CUS10032,S700_3505
10397,4,2020-03-28,Shipped,22,66.5,CUS10032,S700_2610
10397,5,2020-03-28,Shipped,32,80.55,CUS10032,S700_1938
10398,1,2020-03-30,Shipped,34,40.22,CUS10022,S72_1253
10398,2,2020-03-30,Shipped,41,68.24,CUS10022,S24_3949
10398,3,2020-03-30,Shipped,28,57.55,CUS10022,S24_2841
10398,4,2020-03-30,Shipped,22,67.41,CUS10022,S32_4289
10398,5,2020-03-30,Shipped,49,36.66,CUS10022,S50_1341
10398,6,2020-03-30,Shipped,47,87.69,CUS10022,S700_1691
10398,7,2020-03-30,Shipped,36,108.62,CUS10022,S700_2047
10398,8,2020-03-30,Shipped,22,86.76,CUS10022,S700_2466
10398,9,2020-03-30,Shipped,23,122.21,CUS10022,S700_2834
10398,10,2020-03-30,Shipped,29,65.6,CUS10022,S700_3167
10398,11,2020-03-30,Shipped,33,127.73,CUS10022,S18_1662
10398,12,2020-03-30,Shipped,36,87.36,CUS10022,S700_4002
10398,13,2020-03-30,Shipped,34,71.67,CUS10022,S24_3420
10398,14,2020-03-30,Shipped,45,78.25,CUS10022,S24_4278
10398,15,2020-03-30,Shipped,34,76.88,CUS10022,S18_2581
10398,16,2020-03-30,Shipped,43,129.12,CUS10022,S24_1785
10398,17,2020-03-30,Shipped,45,106.93,CUS10022,S18_3856
10398,18,2020-03-30,Shipped,28,72.26,CUS10022,S18_3029
10400,1,2020-04-01,Shipped,34,189.23,CUS10080,S18_1662
10400,2,2020-04-01,Shipped,24,61.66,CUS10080,S24_2841
10400,3,2020-04-01,Shipped,38,57.2,CUS10080,S24_3420
10400,4,2020-04-01,Shipped,20,56.12,CUS10080,S72_1253
10400,5,2020-04-01,Shipped,46,87.8,CUS10080,S700_2047
10400,6,2020-04-01,Shipped,58,125.99,CUS10080,S18_3856
10400,7,2020-04-01,Shipped,30,74.84,CUS10080,S18_3029
10400,8,2020-04-01,Shipped,42,72.96,CUS10080,S24_3816
10400,9,2020-04-01,Shipped,64,150.96,CUS10080,S10_4757
10401,1,2020-04-03,On Hold,49,101.89,CUS10076,S32_1374
10401,2,2020-04-03,On Hold,21,96.11,CUS10076,S700_2834
10401,3,2020-04-03,On Hold,42,76.03,CUS10076,S18_2581
10401,4,2020-04-03,On Hold,52,81.14,CUS10076,S24_4278
10401,5,2020-04-03,On Hold,38,96.29,CUS10076,S24_1785
10401,6,2020-04-03,On Hold,62,77.73,CUS10076,S32_4289
10401,7,2020-04-03,On Hold,56,35.35,CUS10076,S50_1341
10401,8,2020-04-03,On Hold,11,103.21,CUS10076,S700_1691
10401,9,2020-04-03,On Hold,77,92,CUS10076,S700_3167
10401,10,2020-04-03,On Hold,85,88.75,CUS10076,S700_2466
10401,11,2020-04-03,On Hold,28,72.55,CUS10076,S700_4002
10401,12,2020-04-03,On Hold,64,60.05,CUS10076,S24_3949
10402,1,2020-04-07,Shipped,45,129.64,CUS10067,S10_2016
10402,2,2020-04-07,Shipped,55,55.72,CUS10067,S18_2625
10402,3,2020-04-07,Shipped,59,87.6,CUS10067,S24_2000
10403,1,2020-04-08,Shipped,36,52.22,CUS10081,S18_3782
10403,2,2020-04-08,Shipped,30,40.23,CUS10081,S32_2206
10403,3,2020-04-08,Shipped,31,68.34,CUS10081,S50_4713
10403,4,2020-04-08,Shipped,27,79.65,CUS10081,S24_2360
10403,5,2020-04-08,Shipped,45,115.32,CUS10081,S32_4485
10403,6,2020-04-08,Shipped,66,131.04,CUS10081,S12_2823
10403,7,2020-04-08,Shipped,24,101.44,CUS10081,S10_1678
10403,8,2020-04-08,Shipped,46,114.95,CUS10081,S24_1578
10403,9,2020-04-08,Shipped,66,180.1,CUS10081,S10_4698
10405,1,2020-04-14,Shipped,55,150.71,CUS10078,S18_3232
10405,2,2020-04-14,Shipped,47,44.56,CUS10078,S24_2972
10405,3,2020-04-14,Shipped,76,154.47,CUS10078,S24_3856
10405,4,2020-04-14,Shipped,61,73.92,CUS10078,S18_1889
10405,5,2020-04-14,Shipped,97,93.28,CUS10078,S12_4675
10406,1,2020-04-15,Disputed,65,161.06,CUS1007,S18_3685
10406,2,2020-04-15,Disputed,48,149.36,CUS1007,S18_1984
10406,3,2020-04-15,Disputed,61,137.29,CUS1007,S18_1129
10407,1,2020-04-22,On Hold,42,72.65,CUS10080,S18_2248
10407,2,2020-04-22,On Hold,76,185.3,CUS10080,S18_1749
10407,3,2020-04-22,On Hold,6,90.19,CUS10080,S18_4409
10407,4,2020-04-22,On Hold,66,66.99,CUS10080,S18_4933
10407,5,2020-04-22,On Hold,59,98.65,CUS10080,S24_2887
10407,6,2020-04-22,On Hold,76,94.5,CUS10080,S24_2766
10407,7,2020-04-22,On Hold,13,81.33,CUS10080,S24_3191
10407,8,2020-04-22,On Hold,26,76.43,CUS10080,S24_1046
10407,9,2020-04-22,On Hold,43,86.73,CUS10080,S24_3432
10407,10,2020-04-22,On Hold,64,40.25,CUS10080,S24_1628
10407,11,2020-04-22,On Hold,59,119.46,CUS10080,S18_1589
10407,12,2020-04-22,On Hold,41,155.76,CUS10080,S18_2870
10408,1,2020-04-22,Shipped,15,36.93,CUS10082,S24_3969
10409,1,2020-04-23,Shipped,61,29.54,CUS10069,S24_1937
10409,2,2020-04-23,Shipped,6,130.94,CUS10069,S18_2325
10411,1,2020-05-01,Shipped,26,111.72,CUS10049,S32_1268
10411,2,2020-05-01,Shipped,27,163.99,CUS10049,S10_4962
10411,3,2020-05-01,Shipped,46,113.82,CUS10049,S18_4600
10411,4,2020-05-01,Shipped,34,105.2,CUS10049,S700_2824
10411,5,2020-05-01,Shipped,27,69.16,CUS10049,S32_3522
10411,6,2020-05-01,Shipped,40,155.8,CUS10049,S12_1666
10411,7,2020-05-01,Shipped,35,59.87,CUS10049,S18_4668
10411,8,2020-05-01,Shipped,27,119,CUS10049,S18_1097
10411,9,2020-05-01,Shipped,23,180.01,CUS10049,S10_1949
10412,1,2020-05-03,Shipped,31,137.2,CUS1006,S24_4048
10412,2,2020-05-03,Shipped,21,52.6,CUS1006,S24_1444
10412,3,2020-05-03,Shipped,26,133.11,CUS1006,S50_1392
10412,4,2020-05-03,Shipped,41,163.73,CUS1006,S18_2238
10412,5,2020-05-03,Shipped,54,110.21,CUS1006,S12_4473
10412,6,2020-05-03,Shipped,30,36.07,CUS1006,S24_2840
10412,7,2020-05-03,Shipped,19,48.7,CUS1006,S32_2509
10412,8,2020-05-03,Shipped,56,98.18,CUS1006,S18_2319
10412,9,2020-05-03,Shipped,60,198.13,CUS1006,S18_3232
10412,10,2020-05-03,Shipped,70,121.4,CUS1006,S24_2300
10412,11,2020-05-03,Shipped,47,61.99,CUS1006,S18_2432
10413,2,2020-05-05,Shipped,36,241.05,CUS10050,S12_1108
10413,3,2020-05-05,Shipped,47,175.25,CUS10050,S12_3148
10413,1,2020-05-05,Shipped,22,153.99,CUS10050,S12_3891
10413,5,2020-05-05,Shipped,49,140.75,CUS10050,S18_4027
10413,6,2020-05-05,Shipped,24,49.71,CUS10050,S32_3207
10413,4,2020-05-05,Shipped,51,63.85,CUS10050,S50_1514
10414,1,2020-05-06,On Hold,44,73.98,CUS10083,S18_3029
10414,2,2020-05-06,On Hold,51,76.31,CUS10083,S24_3816
10414,3,2020-05-06,On Hold,19,145.52,CUS10083,S10_4757
10414,4,2020-05-06,On Hold,31,75.89,CUS10083,S700_2610
10414,5,2020-05-06,On Hold,60,101.79,CUS10083,S24_3151
10414,6,2020-05-06,On Hold,37,71.34,CUS10083,S700_1138
10414,7,2020-05-06,On Hold,28,108.18,CUS10083,S700_3505
10414,8,2020-05-06,On Hold,27,90.37,CUS10083,S700_3962
10414,9,2020-05-06,On Hold,47,65.52,CUS10083,S72_3212
10414,10,2020-05-06,On Hold,23,145.01,CUS10083,S24_2011
10414,11,2020-05-06,On Hold,16,75.48,CUS10083,S18_4522
10414,12,2020-05-06,On Hold,41,118.83,CUS10083,S18_3140
10414,13,2020-05-06,On Hold,34,103.93,CUS10083,S700_1938
10414,14,2020-05-06,On Hold,48,121.01,CUS10083,S18_3259
10415,1,2020-05-09,Disputed,21,67.82,CUS10059,S24_2841
10415,2,2020-05-09,Disputed,18,69.7,CUS10059,S24_3420
10415,3,2020-05-09,Disputed,42,57.61,CUS10059,S72_1253
10415,4,2020-05-09,Disputed,32,95.95,CUS10059,S700_2047
10415,5,2020-05-09,Disputed,51,121.75,CUS10059,S18_3856
10416,1,2020-05-10,Shipped,32,87.6,CUS10051,S24_2000
10416,2,2020-05-10,Shipped,45,105.88,CUS10051,S32_1374
10416,3,2020-05-10,Shipped,41,137.63,CUS10051,S700_2834
10416,4,2020-05-10,Shipped,15,98.84,CUS10051,S18_2581
10416,5,2020-05-10,Shipped,48,74.62,CUS10051,S24_4278
10416,6,2020-05-10,Shipped,47,88.63,CUS10051,S24_1785
10416,7,2020-05-10,Shipped,26,61.22,CUS10051,S32_4289
10416,8,2020-05-10,Shipped,37,51.93,CUS10051,S50_1341
10416,9,2020-05-10,Shipped,23,91.34,CUS10051,S700_1691
10416,10,2020-05-10,Shipped,39,67.2,CUS10051,S700_3167
10416,11,2020-05-10,Shipped,22,111.69,CUS10051,S700_2466
10416,12,2020-05-10,Shipped,43,62.19,CUS10051,S700_4002
10416,13,2020-05-10,Shipped,18,75.06,CUS10051,S24_3949
10416,14,2020-05-10,Shipped,24,181.34,CUS10051,S18_1662
10417,1,2020-05-13,Disputed,21,164.18,CUS1006,S12_2823
10417,2,2020-05-13,Disputed,66,113.88,CUS1006,S10_1678
10417,3,2020-05-13,Disputed,35,101.43,CUS1006,S24_1578
10417,4,2020-05-13,Disputed,56,164.61,CUS1006,S10_4698
10417,5,2020-05-13,Disputed,45,130.83,CUS1006,S10_2016
10417,6,2020-05-13,Disputed,36,61.18,CUS1006,S18_2625
10419,1,2020-05-17,Shipped,37,140.62,CUS10020,S18_1589
10419,2,2020-05-17,Shipped,55,139.92,CUS10020,S18_2870
10419,3,2020-05-17,Shipped,43,129.98,CUS10020,S18_3685
10419,4,2020-05-17,Shipped,34,135.14,CUS10020,S18_1984
10419,5,2020-05-17,Shipped,38,117.48,CUS10020,S18_1129
10419,6,2020-05-17,Shipped,35,169.34,CUS10020,S18_3232
10419,7,2020-05-17,Shipped,15,42.67,CUS10020,S24_2972
10419,8,2020-05-17,Shipped,70,132,CUS10020,S24_3856
10419,9,2020-05-17,Shipped,39,83.93,CUS10020,S18_1889
10419,10,2020-05-17,Shipped,32,119.77,CUS10020,S12_4675
10419,11,2020-05-17,Shipped,10,109.22,CUS10020,S12_3380
10419,12,2020-05-17,Shipped,55,52.66,CUS10020,S24_3371
10419,13,2020-05-17,Shipped,12,163.44,CUS10020,S12_1099
10419,14,2020-05-17,Shipped,34,90.17,CUS10020,S12_3990
10420,1,2020-05-29,In Process,45,26.88,CUS10033,S24_1937
10420,2,2020-05-29,In Process,45,110.6,CUS10033,S18_2325
10420,3,2020-05-29,In Process,15,43.49,CUS10033,S24_3969
10420,4,2020-05-29,In Process,36,63.57,CUS10033,S18_2248
10420,5,2020-05-29,In Process,37,142.8,CUS10033,S18_1749
10420,6,2020-05-29,In Process,66,92.95,CUS10033,S18_4409
10420,7,2020-05-29,In Process,36,57.73,CUS10033,S18_4933
10420,8,2020-05-29,In Process,55,96.3,CUS10033,S24_2887
10420,9,2020-05-29,In Process,39,100.87,CUS10033,S24_2766
10420,10,2020-05-29,In Process,35,96.74,CUS10033,S24_3191
10420,11,2020-05-29,In Process,60,64.67,CUS10033,S24_1046
10420,12,2020-05-29,In Process,26,100.66,CUS10033,S24_3432
10420,13,2020-05-29,In Process,37,60.37,CUS10033,S24_1628
10421,1,2020-05-29,In Process,35,155.25,CUS10014,S18_2795
10421,2,2020-05-29,In Process,40,45.7,CUS10014,S24_2022
10422,1,2020-05-30,In Process,25,51.75,CUS10084,S18_1367
10422,2,2020-05-30,In Process,51,95.55,CUS10084,S18_1342
10423,1,2020-05-30,In Process,10,88.14,CUS10071,S18_2949
10423,2,2020-05-30,In Process,21,84.82,CUS10071,S18_3136
10423,3,2020-05-30,In Process,31,53.72,CUS10071,S18_2957
10423,4,2020-05-30,In Process,28,78.89,CUS10071,S24_4258
10423,5,2020-05-30,In Process,21,89.29,CUS10071,S18_3320
10424,1,2020-05-31,In Process,46,80.92,CUS1006,S700_2824
10424,2,2020-05-31,In Process,44,61.41,CUS1006,S32_3522
10424,3,2020-05-31,In Process,49,162.64,CUS1006,S12_1666
10424,4,2020-05-31,In Process,26,59.87,CUS1006,S18_4668
10424,5,2020-05-31,In Process,54,133,CUS1006,S18_1097
10424,6,2020-05-31,In Process,50,240.02,CUS1006,S10_1949
10425,1,2020-05-31,In Process,55,46.82,CUS10085,S24_1444
10425,2,2020-05-31,In Process,18,105.33,CUS10085,S50_1392
10425,3,2020-05-31,In Process,28,189.93,CUS10085,S18_2238
10425,4,2020-05-31,In Process,33,142.2,CUS10085,S12_4473
10425,5,2020-05-31,In Process,31,33.24,CUS10085,S24_2840
10425,6,2020-05-31,In Process,11,43.83,CUS10085,S32_2509
10425,7,2020-05-31,In Process,38,99.41,CUS10085,S18_2319
10425,8,2020-05-31,In Process,28,135.47,CUS10085,S18_3232
10425,9,2020-05-31,In Process,49,112.46,CUS10085,S24_2300
10425,10,2020-05-31,In Process,19,49.22,CUS10085,S18_2432
10425,11,2020-05-31,In Process,41,86.68,CUS10085,S32_1268
10425,12,2020-05-31,In Process,38,155.13,CUS10085,S10_4962
10425,13,2020-05-31,In Process,38,113.82,CUS10085,S18_4600
